Size,Time,Cycles,Price,Instructions,HeapSize,TotalHeapSize
2584001,2057173423,338574,4.5707490000000005e-14,29376,3776,3196698612
2584501,2088396291,338574,4.5707490000000005e-14,29404,3776,3198031700
2585001,6510124262,734878,9.920853000000001e-14,29627,3776,3199364776
2585501,2063520411,338623,4.5714105e-14,30986,3776,3200698372
2586001,2062798663,338566,4.570641e-14,29136,3776,3202031448
2586501,2053795647,698836,9.434286000000001e-14,29136,3776,3203364536
2587001,2095154649,338531,4.5701685e-14,28003,3776,3204698892
2587501,2057140824,338532,4.5701820000000004e-14,28016,3776,3206032464
2588001,4762288785,338532,4.5701820000000004e-14,28044,3776,3207366012
2588501,2073664925,338550,4.570425e-14,28611,3776,3208698616
2589001,2066806388,338532,4.5701820000000004e-14,28044,3776,3210030720
2589501,2064113766,338532,4.5701820000000004e-14,28044,3776,3211363316
2590001,2048555657,698863,9.4346505e-14,30021,3776,3212696384
2590501,2123156608,338596,4.571046e-14,30117,3776,3214028988
2591001,2092344014,338613,4.5712755000000004e-14,30671,3776,3215362592
2591501,8638418942,1167234,1.5757659e-13,30669,3776,3216695688
2592001,2064606570,338579,4.5708165e-14,29543,3776,3218029160
2592501,2057345983,338597,4.5710595e-14,30138,3776,3219362256
2593001,2049783066,338614,4.5712890000000005e-14,30692,3776,3220694360
2593501,2078689484,338614,4.5712890000000005e-14,30677,3776,3222026964
2594001,2060133971,698849,9.4344615e-14,29536,3776,3223361820
2594501,6554493627,338613,4.5712755000000004e-14,30670,3776,3224695396
2595001,2062820182,338602,4.571127e-14,30313,3776,3226027964
2595501,2066799299,338603,4.5711405e-14,30333,3776,3227361560
2596001,2127684094,338571,4.5707085e-14,29295,3776,3228694484
2596501,2049332626,338588,4.5709380000000006e-14,29862,3776,3230026560
2597001,2060464998,698857,9.434569500000001e-14,29821,3776,3231360128
2597501,8699362048,698862,9.434637000000001e-14,29968,3776,3232693196
2598001,2058013399,338592,4.570992e-14,29968,3776,3234026772
2598501,2066583472,698858,9.434583e-14,29862,3776,3235359348
2599001,2083507252,338589,4.5709515e-14,29870,3776,3236691416
2599501,2050261014,339112,4.5780120000000005e-14,46889,4268,3238023968
2600001,2061967214,338544,4.570344e-14,28398,3776,3239355616
2600501,2031375006,338689,4.5723015000000006e-14,33115,3776,3240688720
2601001,2064278984,338598,4.571073e-14,30157,3776,3242021816
2601501,2065889946,698868,9.434718000000001e-14,30157,3776,3243352920
2602001,2058200598,338598,4.571073e-14,30157,3776,3244686024
2602501,2051427547,339059,4.5772965e-14,45138,4276,3246021832
2603001,2074754528,338583,4.5708705e-14,29693,3776,3247353952
2603501,3294643523,339007,4.5765945e-14,43447,4276,3248687556
2604001,2063912771,338585,4.5708975e-14,29736,3776,3250021560
2604501,2061899363,698889,9.4350015e-14,30842,3776,3251354164
2605001,2066093833,338629,4.5714915e-14,31180,3776,3252687260
2605501,2050048407,338596,4.571046e-14,30107,3776,3254021232
2606001,2054831895,338525,4.5700875000000004e-14,27797,3776,3255354292
2606501,3295761637,338525,4.5700875000000004e-14,27797,3776,3256686868
2607001,2067937124,338525,4.5700875000000004e-14,27797,3776,3258020436
2607501,2057289037,698796,9.433746000000001e-14,27816,3776,3259352504
2608001,2060508950,338526,4.5701010000000005e-14,27844,3776,3260685568
2608501,2025109053,338526,4.5701010000000005e-14,27844,3776,3262018644
2609001,2064430512,338527,4.5701145e-14,27872,3776,3263352212
2609501,3294075105,338526,4.5701010000000005e-14,27831,3776,3264685808
2610001,2068693641,338561,4.5705735e-14,28977,3776,3266020636
2610501,2063769409,338607,4.5711945000000005e-14,30467,3776,3267353212
2611001,2066659099,338516,4.569966e-14,27511,3776,3268686284
2611501,2063406582,698802,9.433827e-14,28037,3776,3270019388
2612001,2088406097,338533,4.5701955000000005e-14,28050,3776,3271351984
2612501,2030027452,338532,4.5701820000000004e-14,28009,3776,3272684464
2613001,2063274360,338532,4.5701820000000004e-14,28037,3776,3274017068
2613501,2056518437,338533,4.5701955000000005e-14,28065,3776,3275351128
2614001,2068377973,698820,9.43407e-14,28619,3776,3276684732
2614501,2051288691,338550,4.570425e-14,28602,3776,3278016836
2615001,2053655353,338582,4.5708570000000007e-14,29650,3776,3279349816
2615501,2060097730,338583,4.5708705e-14,29680,3776,3280682420
2616001,8659717321,338582,4.5708570000000007e-14,29654,3776,3282014024
2616501,2061444083,338583,4.5708705e-14,29688,3776,3283346128
2617001,2066459896,698835,9.4342725e-14,29093,3776,3284679732
2617501,2060014216,338550,4.570425e-14,28603,3776,3286014588
2618001,2199301337,338566,4.570641e-14,29142,3776,3287347184
2618501,2049906390,338566,4.570641e-14,29142,3776,3288679288
2619001,2063681636,338583,4.5708705e-14,29681,3776,3290012744
2619501,3297760599,698853,9.4345155e-14,29683,3776,3291345308
2620001,2070451325,338573,4.5707355e-14,29345,3776,3292677396
2620501,2063908270,338598,4.571073e-14,30163,3776,3294008116
2621001,2064062784,338528,4.570128e-14,27894,3776,3295340192
2621501,2025119444,698798,9.433773000000001e-14,27894,3776,3296673288
2622001,2053008425,338528,4.570128e-14,27881,3776,3298007356
2622501,2064049630,338528,4.570128e-14,27881,3776,3299339924
2623001,14184589635,1203176,1.6242876000000002e-13,27909,3776,3300672528
2623501,2063645680,338528,4.570128e-14,27909,3776,3302006088
2624001,2063492377,338528,4.570128e-14,27909,3776,3303339656
2624501,2048922906,698798,9.433773000000001e-14,27907,3776,3304673224
2625001,2097185483,338622,4.571397e-14,30961,3776,3306006312
2625501,2074154586,338551,4.5704385e-14,28639,3776,3307341264
2626001,2063719297,338568,4.5706680000000006e-14,29191,3776,3308674360
2626501,2062690417,338551,4.5704385e-14,28630,3776,3310005964
2627001,2062385149,338534,4.570209e-14,28091,3776,3311338552
2627501,2048298846,338551,4.5704385e-14,28645,3776,3312671988
2628001,2118036539,338569,4.570681500000001e-14,29240,3776,3314004592
2628501,2054230536,338570,4.570695e-14,29253,3776,3315337164
2629001,2061069865,338570,4.570695e-14,29253,3776,3316669768
2629501,2065534740,698822,9.434097000000001e-14,28658,3776,3318004232
2630001,2054222694,338559,4.5705465000000004e-14,28900,3776,3319338308
2630501,2055441526,338595,4.5710325000000006e-14,30061,3776,3320670904
2631001,2050863693,698848,9.434448e-14,29515,3776,3322003992
2631501,3358622267,338579,4.5708165e-14,29543,3776,3323337096
2632001,2066775289,338579,4.5708165e-14,29549,3776,3324671076
2632501,2064330069,338562,4.5705870000000007e-14,29003,3776,3326005048
2633001,2064484346,338579,4.5708165e-14,29557,3776,3327338652
2633501,2050631132,698850,9.434475000000001e-14,29598,3776,3328670748
2634001,2098357108,338579,4.5708165e-14,29542,3776,3330004196
2634501,2067011181,338596,4.571046e-14,30109,3776,3331335800
2635001,2065175497,698812,9.433962e-14,28336,3776,3332668388
2635501,2066554830,338515,4.5699525e-14,27456,3776,3334001992
2636001,2056423185,338531,4.5701685e-14,27980,3776,3335334568
2636501,2047685487,338532,4.5701820000000004e-14,28008,3776,3336667644
2637001,2052396225,338531,4.5701685e-14,27980,3776,3338000212
2637501,3298289652,698784,9.433584000000001e-14,27441,3776,3339333800
2638001,2063859749,338532,4.5701820000000004e-14,28008,3776,3340665904
2638501,2062611113,338532,4.5701820000000004e-14,28008,3776,3341998980
2639001,2065720471,338516,4.569966e-14,27497,3776,3343333056
2639501,2050015872,698802,9.433827e-14,28029,3776,3344665624
2640001,2053823924,338643,4.5716805e-14,31625,3776,3345998692
2640501,2059419465,338590,4.570965e-14,29914,3776,3347333672
2641001,8671475694,806882,1.0892907e-13,27995,3776,3348666724
2641501,2064297363,338549,4.570411500000001e-14,28590,3776,3349999820
2642001,2061239102,698838,9.434313e-14,29178,3776,3351332888
2642501,2049157243,338567,4.5706545e-14,29170,3776,3352665992
2643001,2049803584,338567,4.5706545e-14,29157,3776,3353998588
2643501,2064169691,338549,4.570411500000001e-14,28575,3776,3355333044
2644001,11169290082,734829,9.920191500000001e-14,28023,3776,3356666120
2644501,2066592761,338567,4.5706545e-14,29157,3776,3357999208
2645001,2068887205,698895,9.4350825e-14,31044,3776,3359332284
2645501,2056908227,338605,4.5711674999999997e-14,30399,3776,3360664888
2646001,2050494390,338605,4.5711674999999997e-14,30391,3776,3361997476
2646501,2050769788,699334,9.441009e-14,45311,4276,3363331080
2647001,4784028950,338588,4.5709380000000006e-14,29861,3776,3364665584
2647501,2066650452,338604,4.571154e-14,30379,3776,3365998152
2648001,2068258071,698856,9.434556000000001e-14,29789,3776,3367332124
2648501,2058166724,338586,4.570911e-14,29789,3776,3368664212
2649001,2049225081,338571,4.5707085e-14,29279,3776,3369997316
2649501,2056884633,338590,4.570965e-14,29895,3776,3371330280
2650001,6562836639,338618,4.5713429999999996e-14,30808,3776,3372664352
2650501,2064121223,338569,4.570681500000001e-14,29217,3776,3373997456
2651001,2060597521,338584,4.570884e-14,29695,3776,3375329524
2651501,2063495761,338584,4.570884e-14,29695,3776,3376661112
2652001,2062875324,698836,9.434286000000001e-14,29128,3776,3377994560
2652501,2049553279,338584,4.570884e-14,29695,3776,3379326128
2653001,2062958029,338584,4.570884e-14,29695,3776,3380660224
2653501,2052872291,338585,4.5708975e-14,29736,3776,3381991820
2654001,2064963267,338566,4.570641e-14,29128,3776,3383325764
2654501,2071714851,338600,4.5711000000000005e-14,30249,3776,3384658352
2655001,2065689179,338584,4.570884e-14,29698,3776,3385992824
2655501,2024351977,699442,9.442467000000001e-14,48821,4276,3387327776
2656001,2054862378,338607,4.5711945000000005e-14,30455,3776,3388660344
2656501,2103558131,338624,4.571424000000001e-14,31007,3776,3389994800
2657001,2062680175,698875,9.4348125e-14,30399,3776,3391327904
2657501,2065837905,338624,4.571424000000001e-14,31022,3776,3392661008
2658001,2062953603,338605,4.5711674999999997e-14,30412,3776,3393994988
2658501,2055401128,338605,4.5711674999999997e-14,30399,3776,3395328076
2659001,2055281619,338625,4.5714374999999996e-14,31035,3776,3396660680
2659501,2054126194,338625,4.5714374999999996e-14,31035,3776,3397992784
2660001,11164224817,1095159,1.4784646500000002e-13,29970,3776,3399327728
2660501,2063586093,338552,4.5704520000000004e-14,28692,3776,3400660832
2661001,2064534636,338568,4.5706680000000006e-14,29205,3776,3401993900
2661501,2047739843,338556,4.570506000000001e-14,28791,3776,3403328704
2662001,2063961036,338539,4.5702765000000004e-14,28252,3776,3404661792
2662501,2056933769,338556,4.570506000000001e-14,28804,3776,3405994396
2663001,14235613435,1167159,1.57566465e-13,28224,3776,3407328376
2663501,2064459499,339069,4.5774315e-14,45493,4276,3408661936
2664001,2064049088,338539,4.5702765000000004e-14,28237,3776,3409994056
2664501,2062947300,338558,4.570533e-14,28860,3776,3411327136
2665001,2054489723,338593,4.5710055e-14,29995,3776,3412660616
2665501,2063011527,338534,4.570209e-14,28090,3776,3413993712
2666001,6563622838,698822,9.434097000000001e-14,28659,3776,3415326288
2666501,2064288181,338550,4.570425e-14,28611,3776,3416660260
2667001,2060156799,698803,9.4338405e-14,28072,3776,3417992864
2667501,2055322284,338567,4.5706545e-14,29163,3776,3419325460
2668001,2048659476,338551,4.5704385e-14,28639,3776,3420658556
2668501,2064107951,338533,4.5701955000000005e-14,28072,3776,3421992492
2669001,6539656131,338568,4.5706680000000006e-14,29178,3776,3423324560
2669501,2064844751,338552,4.5704520000000004e-14,28667,3776,3424657664
2670001,2066517996,338584,4.570884e-14,29698,3776,3425992644
2670501,2071655409,338671,4.5720585e-14,32532,3776,3427324740
2671001,2057058676,338579,4.5708165e-14,29535,3776,3428657308
2671501,2085840953,338561,4.5705735e-14,28968,3776,3429991260
2672001,6526251665,338560,4.57056e-14,28948,3776,3431324240
2672501,2063835757,338559,4.5705465000000004e-14,28892,3776,3432656320
2673001,2062368174,338579,4.5708165e-14,29536,3776,3433988924
2673501,2050596855,338542,4.570317e-14,28346,3776,3435323360
2674001,2051645733,698847,9.434434500000001e-14,29480,3776,3436655416
2674501,2029388439,338596,4.571046e-14,30090,3776,3437988504
2675001,6553157307,338559,4.5705465000000004e-14,28903,3776,3439322100
2675501,2064859025,338617,4.5713295e-14,30785,3776,3440654572
2676001,2064233035,338599,4.5710865e-14,30192,3776,3441986640
2676501,2054504395,338600,4.5711000000000005e-14,30241,3776,3443318736
2677001,2051281825,338583,4.5708705e-14,29672,3776,3444652708
2677501,2096894847,338601,4.5711135000000006e-14,30267,3776,3445985760
2678001,3311217841,338617,4.5713295e-14,30793,3776,3447318364
2678501,2066157281,338566,4.570641e-14,29134,3776,3448653212
2679001,2064547348,698855,9.4345425e-14,29757,3776,3449986788
2679501,2062960163,338583,4.5708705e-14,29694,3776,3451318384
2680001,2050887539,338642,4.571667e-14,31590,3776,3452650988
2680501,2071218222,338638,4.571613e-14,31461,3776,3453982592
2681001,2053052847,338579,4.5708165e-14,29557,3776,3455316152
2681501,2066983209,338562,4.5705870000000007e-14,29005,3776,3456649632
2682001,2064637225,338581,4.5708435000000006e-14,29613,3776,3457981728
2682501,2065567372,338580,4.57083e-14,29585,3776,3459315332
2683001,2049691870,698815,9.434002500000001e-14,28464,3776,3460650284
2683501,2061561391,338580,4.57083e-14,29598,3776,3461983852
2684001,2062159558,338562,4.5705870000000007e-14,28990,3776,3463316448
2684501,17790913568,1239239,1.67297265e-13,29046,3776,3464650392
2685001,2057619335,338655,4.5718425e-14,32018,3776,3465983952
2685501,2061289049,338612,4.571262e-14,30633,3776,3467317432
2686001,2056143188,698864,9.434664000000001e-14,30025,3776,3468649992
2686501,2047837524,338628,4.571478e-14,31139,3776,3469983972
2687001,2111788195,338627,4.5714645000000005e-14,31111,3776,3471316060
2687501,3292060631,338609,4.5712215e-14,30544,3776,3472648156
2688001,2066073130,338628,4.571478e-14,31126,3776,3473981260
2688501,2063210241,338593,4.5710055e-14,30010,3776,3475314192
2689001,2057385703,338611,4.5712485e-14,30577,3776,3476647796
2689501,2059429681,699287,9.440374500000001e-14,43800,4268,3477980864
2690001,2095132701,338569,4.570681500000001e-14,29227,3776,3479313524
2690501,2074094158,338584,4.570884e-14,29729,3776,3480646996
2691001,6533964011,770891,1.04070285e-13,29162,3776,3481980572
2691501,2065754418,338568,4.5706680000000006e-14,29177,3776,3483314552
2692001,2036103895,338570,4.570695e-14,29247,3776,3484648032
2692501,2065686651,338584,4.570884e-14,29730,3776,3485980120
2693001,2049262006,338568,4.5706680000000006e-14,29212,3776,3487312208
2693501,2092160172,698839,9.4343265e-14,29227,3776,3488646688
2694001,17877665637,14644778,1.97704503e-12,40819,3776,3489983856
2694501,2059916741,13787236,1.86127686e-12,39903,3776,3491316960
2695001,2062738490,13783764,1.86080814e-12,39163,3776,3492650440
2695501,2066951975,13779073,1.860174855e-12,41492,3776,3493984036
2696001,2063668692,13781038,1.86044013e-12,41142,3776,3495315612
2696501,3287019584,13780175,1.860323625e-12,41114,3776,3496648700
2697001,2102697590,13777512,1.85996412e-12,41163,3776,3497982664
2697501,3293566755,13781663,1.8605245050000003e-12,41163,3776,3499315768
2698001,2061337115,6336424,8.5541724e-13,39032,36727740,3609719544
2698501,2063704715,6274792,8.470969200000001e-13,39004,36720328,3722818956
2699001,2064587692,11797360,1.5926436e-12,39636,647792,3799837288
2699501,2064210610,12081327,1.6309791450000003e-12,37274,3776,3801170392
2700001,2067615500,11671888,1.57570488e-12,38671,3776,3802502996
2700501,2064511402,11644940,1.5720669e-12,37088,3776,3803836476
2701001,2068565001,12033973,1.624586355e-12,37627,3776,3805170036
2701501,6528699057,12036077,1.6248703950000001e-12,37627,3776,3806503124
2702001,3282601182,12061143,1.628254305e-12,38209,3776,3807835228
2702501,3326352081,11674605,1.5760716750000001e-12,38222,3776,3809168804
2703001,2064764591,338583,4.5708705e-14,29680,3776,3277963164
2703501,2066832253,338584,4.570884e-14,29721,3776,3279296240
2704001,2062700537,338601,4.5711135000000006e-14,30260,3776,3280628316
2704501,2063265909,698871,9.434758500000001e-14,30260,3776,3281961412
2705001,2050836009,339057,4.5772695000000004e-14,45097,4276,3283295516
2705501,2032435899,338547,4.5703845e-14,28507,3776,3284627612
2706001,2065616617,698801,9.4338135e-14,27982,3776,3285960592
2706501,8655803702,1059088,1.4297688e-13,28555,3776,3287294188
2707001,2065252273,338532,4.5701820000000004e-14,28044,3776,3288627640
2707501,2061381479,338568,4.5706680000000006e-14,29178,3776,3289959216
2708001,2053774720,338567,4.5706545e-14,29165,3776,3291290776
2708501,2057496594,338566,4.570641e-14,29137,3776,3292622880
2709001,2031980852,698838,9.434313e-14,29193,3776,3293955484
2709501,8639792390,770891,1.04070285e-13,29163,3776,3295287580
2710001,2065077097,338672,4.572072e-14,32580,3776,3296621032
2710501,2062393427,338639,4.5716265000000003e-14,31491,3776,3297954136
2711001,2050723233,338562,4.5705870000000007e-14,29005,3776,3299287240
2711501,2051986954,338580,4.57083e-14,29585,3776,3300619336
2712001,2033676541,698814,9.433989e-14,28410,3776,3301954308
2712501,8636995323,338580,4.57083e-14,29600,3776,3303286896
2713001,2065680613,338564,4.570614e-14,29082,3776,3304620376
2713501,2066914106,698834,9.434259e-14,29054,3776,3305952980
2714001,2052140399,338563,4.5706005e-14,29026,3776,3307286432
2714501,2050896270,338563,4.5706005e-14,29039,3776,3308620008
2715001,2083731245,338633,4.5715455000000004e-14,31306,3776,3309952104
2715501,6562067767,338615,4.5713025e-14,30716,3776,3311286076
